Student_ID,Study_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Extracurricular_Hours_Per_Day,Physical_Activity_Hours_Per_Day,Living_Arrangement,Monthly_Budget_ETB,Attendance_Rate_Percent,Stress_Level,GPA
637,5.0,4.3,7.7,4.4,0.5,With Family,7366.0,59.2,Moderate,3.14
638,7.6,4.1,7.8,4.9,0.2,Dormitory,7269.0,62.8,Moderate,3.14
639,10.6,6.6,4.2,4.2,0.4,Dormitory,5397.0,13.9,Moderate,3.14
640,5.6,9.8,6.6,3.3,1.2,With Family,6018.0,22.0,Moderate,3.14
641,9.1,4.3,6.5,3.3,3.1,Dormitory,4881.0,32.1,Low,3.14
642,12.8,3.3,5.9,3.1,3.1,Dormitory,2288.0,48.3,Moderate,3.14
643,2.0,9.0,5.5,3.3,0.5,With Family,4055.0,85.2,Moderate,3.14
644,8.5,5.4,7.9,1.1,0.5,With Family,7794.0,25.1,Low,3.14
645,4.1,4.0,6.3,2.9,1.2,With Family,8561.0,25.0,Low,3.14
646,11.7,3.3,3.2,4.2,3.5,With Family,2892.0,11.1,High,3.14
647,9.8,4.3,1.9,4.6,0.7,Dormitory,2314.0,33.6,Low,3.15
648,10.7,8.5,5.5,1.9,0.6,Dormitory,8108.0,16.8,High,3.15
649,12.1,4.5,5.6,0.8,0.1,Dormitory,8781.0,38.5,High,3.15
650,2.7,9.7,3.7,1.1,0.7,Dormitory,7953.0,78.7,High,3.15
651,3.7,8.1,7.9,2.2,3.0,Dormitory,9087.0,25.3,Low,3.15
652,5.0,3.9,6.4,4.3,3.7,Dormitory,5951.0,86.8,High,3.15
653,8.0,3.3,4.4,1.5,0.6,With Family,1704.0,88.3,Low,3.15
654,6.2,9.2,5.0,0.9,0.2,With Family,3861.0,65.0,Moderate,3.15
655,13.0,3.7,2.5,4.8,3.3,Dormitory,3784.0,7.1,High,3.15
656,3.0,9.1,3.4,3.3,1.1,With Family,4636.0,25.2,Low,3.15
657,3.9,5.4,4.3,4.6,3.8,With Family,4580.0,53.3,High,3.15
658,2.4,8.9,2.5,2.4,1.3,Dormitory,7512.0,69.5,High,3.15
659,11.4,3.0,0.1,0.8,3.6,Dormitory,2363.0,42.0,Moderate,3.15
660,10.7,3.1,6.9,4.3,1.3,Dormitory,2774.0,81.5,Moderate,3.15
661,3.2,7.0,6.7,2.8,3.4,With Family,5092.0,46.6,Low,3.16
662,10.6,8.9,6.1,4.0,2.5,Dormitory,4171.0,24.8,High,3.16
663,3.6,3.2,1.0,4.2,3.3,With Family,2667.0,60.8,Moderate,3.16
664,6.1,4.6,0.8,2.1,0.8,Dormitory,4096.0,63.0,Low,3.16
665,6.0,8.0,4.7,0.5,2.2,With Family,4633.0,52.2,Moderate,3.16
666,6.2,8.7,0.5,3.3,2.6,Dormitory,4341.0,36.5,High,3.16
667,7.9,8.9,5.0,0.5,1.9,With Family,3769.0,41.3,Moderate,3.16
668,2.8,9.8,4.7,3.8,3.2,Dormitory,3616.0,50.4,Low,3.16
669,6.0,4.6,7.2,2.6,3.1,Dormitory,8719.0,64.7,High,3.16
670,9.9,6.0,8.0,2.2,2.7,Dormitory,5637.0,37.4,Low,3.17
671,10.0,4.7,2.3,0.0,3.1,With Family,1877.0,72.6,High,3.17
672,9.2,4.5,1.3,0.5,2.1,Dormitory,4689.0,74.5,High,3.17
673,1.6,5.4,0.0,1.2,2.9,Dormitory,9180.0,29.0,Low,3.17
674,2.7,3.8,6.5,4.9,3.7,Dormitory,9023.0,68.1,High,3.17
675,6.8,7.4,2.1,4.9,0.2,Dormitory,2584.0,48.2,Low,3.17
676,3.4,7.7,3.7,1.6,3.2,With Family,6000.0,34.9,Moderate,3.17
677,12.0,3.7,7.0,3.0,2.4,Dormitory,8201.0,25.9,High,3.17
678,6.6,7.8,4.6,1.9,2.5,Dormitory,2708.0,90.4,Moderate,3.17
679,9.6,6.3,1.7,2.7,2.0,With Family,2737.0,31.2,High,3.17
680,6.8,5.7,5.9,4.5,2.9,With Family,1537.0,63.9,Moderate,3.18
681,8.4,6.2,0.7,4.3,3.2,Dormitory,5187.0,13.3,High,3.18
682,9.7,4.0,0.4,3.1,0.0,With Family,2539.0,20.8,Low,3.18
683,1.5,6.6,3.5,1.2,1.0,Dormitory,8716.0,68.9,Low,3.18
684,9.1,5.3,0.5,0.5,3.0,With Family,2353.0,33.2,Moderate,3.18
685,8.9,6.6,6.3,4.3,3.0,With Family,3925.0,15.1,Moderate,3.18
686,6.1,4.0,1.9,1.2,1.7,With Family,1728.0,81.2,Low,3.18
687,9.6,5.2,4.4,1.6,1.6,Dormitory,4209.0,88.9,High,3.18
688,12.0,5.4,7.1,0.5,2.1,Dormitory,9283.0,11.3,Moderate,3.18
689,5.8,5.8,1.5,4.5,3.7,Dormitory,2307.0,49.9,Moderate,3.18
690,9.2,4.7,7.5,0.8,0.2,Dormitory,9825.0,71.8,High,3.18
691,4.3,7.7,3.9,3.2,3.7,With Family,2337.0,70.4,High,3.18
692,13.9,3.7,1.5,0.2,0.3,Dormitory,1981.0,71.4,Moderate,3.18
693,3.5,6.7,2.3,1.4,1.2,With Family,4837.0,89.6,High,3.18
694,11.4,4.1,6.5,3.2,1.4,Dormitory,5999.0,38.0,Moderate,3.18
695,12.4,6.3,4.5,2.3,2.8,Dormitory,4694.0,26.6,High,3.18
696,6.4,9.0,4.5,0.7,2.4,Dormitory,3735.0,97.3,High,3.18
697,11.6,7.9,5.8,2.5,3.2,With Family,3349.0,11.8,High,3.18
698,5.4,9.5,5.5,0.8,1.8,With Family,2454.0,62.2,Low,3.18
699,2.7,9.0,2.1,4.9,3.9,Dormitory,3929.0,39.4,Moderate,3.19
700,6.6,7.0,0.7,3.6,2.4,Dormitory,6837.0,19.3,High,3.19
701,10.4,4.8,6.4,1.5,2.7,With Family,5752.0,26.1,Moderate,3.19
702,6.9,8.3,7.1,4.6,2.8,Dormitory,1656.0,85.0,Moderate,3.19
703,13.3,7.4,6.8,2.7,2.4,Dormitory,5235.0,3.3,Moderate,3.19
704,2.3,6.5,6.2,4.3,2.9,Dormitory,7823.0,43.9,Low,3.2
705,2.0,4.9,3.0,0.4,2.3,With Family,5765.0,73.7,Low,3.2
706,6.8,10.0,7.8,0.3,4.0,Dormitory,2655.0,96.6,Moderate,3.2
707,11.1,3.3,6.7,4.2,1.9,With Family,6581.0,23.8,High,3.2
708,12.3,6.4,6.1,0.2,2.4,Dormitory,7079.0,34.3,High,3.2
709,3.8,8.1,1.3,2.4,2.1,Dormitory,4964.0,84.7,High,3.2
710,3.9,7.4,6.0,4.3,3.3,Dormitory,7053.0,62.8,High,3.2
711,7.8,5.7,5.3,2.5,1.2,With Family,9316.0,9.3,High,3.2
712,7.2,6.9,3.9,2.8,3.3,With Family,5783.0,1.2,Moderate,3.2
713,8.1,6.1,6.5,1.5,1.9,With Family,6965.0,29.7,Moderate,3.2
714,3.3,4.4,3.5,1.3,2.0,With Family,9343.0,22.4,Low,3.2
715,8.5,6.5,1.1,0.3,0.7,With Family,5260.0,12.0,Low,3.21
716,10.2,7.4,2.4,4.0,0.7,With Family,4228.0,6.2,High,3.21
717,4.0,7.5,1.8,2.8,1.9,Dormitory,4410.0,95.0,High,3.21
718,2.5,8.2,0.6,0.7,2.0,Dormitory,7047.0,77.9,High,3.21
719,10.1,8.3,1.9,4.1,3.8,Dormitory,1756.0,4.9,Moderate,3.21
720,3.5,6.1,6.6,2.4,1.8,Dormitory,7522.0,91.3,Moderate,3.21
721,7.4,7.6,5.1,4.1,1.2,With Family,4555.0,46.2,High,3.21
722,3.4,8.6,5.1,2.9,1.1,With Family,4634.0,73.9,Moderate,3.21
723,9.8,5.2,3.8,3.1,2.8,Dormitory,3628.0,27.7,Low,3.21
724,11.8,9.5,7.7,0.5,3.4,With Family,1799.0,52.5,High,3.21
725,9.1,5.1,8.0,2.9,1.9,Dormitory,7005.0,76.0,High,3.21
726,12.2,3.4,5.9,1.3,0.9,Dormitory,9156.0,23.2,Moderate,3.21
727,3.1,8.0,5.4,2.1,1.6,Dormitory,5360.0,88.2,Low,3.21
728,8.2,3.9,3.3,2.4,0.7,Dormitory,5307.0,71.3,Moderate,3.21
729,3.5,9.9,2.7,4.2,3.9,With Family,4040.0,27.0,High,3.21
730,10.3,4.5,7.5,1.6,1.5,With Family,8866.0,8.1,Moderate,3.21
731,8.6,4.3,6.6,2.5,2.1,Dormitory,7744.0,52.2,Moderate,3.22
732,7.5,6.1,2.3,1.1,2.3,Dormitory,5787.0,68.5,High,3.22
733,5.5,6.7,1.4,5.0,2.1,Dormitory,2210.0,88.0,High,3.22
734,1.7,3.7,0.5,3.0,0.9,With Family,7312.0,39.8,Low,3.22
735,10.7,7.6,1.8,0.2,0.4,Dormitory,2846.0,87.5,High,3.22
736,6.3,4.6,5.5,2.9,0.2,With Family,8610.0,56.3,High,3.22
737,8.3,4.1,4.5,2.0,3.9,Dormitory,4727.0,46.2,Low,3.22
738,6.9,6.4,6.9,3.0,0.8,Dormitory,6427.0,75.3,Moderate,3.22
739,6.2,6.8,3.5,2.0,2.4,Dormitory,4269.0,76.9,Moderate,3.22
740,7.1,8.0,7.7,1.8,1.2,With Family,3923.0,99.1,High,3.22
741,7.2,5.4,2.5,1.1,2.2,Dormitory,4545.0,98.4,High,3.22
742,2.6,5.0,0.7,4.2,3.8,With Family,2510.0,61.6,Moderate,3.22
743,3.4,4.0,7.0,4.9,0.3,With Family,7305.0,53.7,Low,3.23
744,7.2,6.3,2.1,4.9,1.7,Dormitory,5890.0,19.7,Moderate,3.23
745,12.2,3.7,7.7,4.2,3.3,Dormitory,5005.0,53.9,High,3.23
746,9.5,3.4,2.4,4.0,3.8,Dormitory,5155.0,17.8,Moderate,3.23
747,10.9,3.0,7.5,1.8,0.1,With Family,8196.0,30.3,Moderate,3.23
748,4.9,7.7,5.2,1.8,2.0,Dormitory,7643.0,58.0,Moderate,3.23
749,1.5,7.4,1.1,4.1,0.0,With Family,7411.0,35.6,Moderate,3.23
750,7.3,8.4,0.9,3.2,1.1,Dormitory,4951.0,29.9,Moderate,3.23
751,3.9,7.7,6.8,3.8,1.7,With Family,9159.0,35.2,High,3.23
752,11.8,3.3,4.2,3.5,3.1,Dormitory,1601.0,84.6,High,3.23
753,8.3,9.1,7.7,3.6,3.5,With Family,1560.0,63.9,High,3.24
754,3.3,9.4,1.9,1.6,3.7,With Family,5644.0,40.4,High,3.24
755,9.6,3.1,1.8,4.7,0.7,Dormitory,2107.0,66.8,Low,3.24
756,4.5,8.4,6.8,2.1,1.4,With Family,6175.0,63.8,Moderate,3.24
757,6.6,8.5,6.9,3.4,0.7,With Family,5106.0,67.1,High,3.24
758,7.6,3.5,2.8,4.7,1.6,Dormitory,2047.0,93.5,Moderate,3.24
759,4.8,8.3,5.2,4.3,1.8,Dormitory,4158.0,80.5,Moderate,3.24
760,8.9,9.3,6.7,4.7,2.2,With Family,4062.0,6.3,Moderate,3.24
761,2.3,5.9,6.7,2.7,3.2,With Family,4831.0,94.7,Moderate,3.24
762,9.7,7.1,5.4,1.3,0.7,Dormitory,2756.0,79.0,Low,3.24
763,7.6,5.9,7.9,2.2,0.1,With Family,9613.0,28.8,Moderate,3.24
764,6.7,3.1,6.0,3.8,2.6,Dormitory,3884.0,88.5,Low,3.24
765,9.7,9.6,6.8,0.7,0.9,With Family,3193.0,74.1,High,3.24
766,10.4,3.2,5.0,2.9,3.8,Dormitory,5806.0,47.9,High,3.24
767,1.7,6.4,1.3,4.5,1.0,Dormitory,6016.0,96.6,High,3.25
768,2.2,5.3,3.7,2.4,0.3,Dormitory,7491.0,93.9,Low,3.25
769,9.5,3.3,6.9,4.7,1.8,Dormitory,6862.0,70.9,High,3.25
770,9.2,9.5,6.7,2.2,0.3,Dormitory,3185.0,86.3,Moderate,3.25
771,8.9,9.7,3.3,4.6,1.1,With Family,3264.0,17.9,High,3.25
772,11.0,3.8,5.4,3.7,2.6,Dormitory,8471.0,13.3,High,3.25
773,4.0,4.1,7.2,2.7,3.1,With Family,6956.0,53.3,Low,3.25
774,7.7,3.2,1.4,3.4,3.3,Dormitory,4109.0,57.1,Moderate,3.25
775,5.7,3.2,6.3,4.5,0.0,Dormitory,9899.0,41.4,Low,3.25
776,6.2,7.5,3.8,2.1,3.2,Dormitory,8895.0,34.7,High,3.25
777,12.7,5.2,6.5,4.5,3.3,With Family,1682.0,18.1,Moderate,3.25
778,6.7,6.3,2.4,4.4,0.0,With Family,2308.0,43.4,Low,3.25
779,1.4,3.1,5.6,1.8,3.7,With Family,9007.0,52.6,Low,3.25
780,8.9,3.1,6.4,4.8,0.4,Dormitory,5305.0,86.3,Moderate,3.25
781,11.0,5.1,0.1,0.3,1.7,With Family,3677.0,40.5,High,3.25
782,10.4,9.7,3.1,1.3,1.8,With Family,2509.0,2.2,Low,3.25
783,10.1,3.1,3.5,0.9,2.1,Dormitory,3765.0,67.0,Low,3.25
784,10.7,8.8,4.5,2.8,0.8,Dormitory,3439.0,64.5,High,3.26
785,12.5,6.7,0.9,0.9,1.6,With Family,3017.0,19.2,High,3.26
786,12.2,5.6,7.5,1.9,2.8,With Family,6302.0,12.9,High,3.26
787,4.9,9.7,3.4,3.5,2.9,Dormitory,6252.0,42.4,High,3.26
788,6.4,6.7,6.2,2.9,0.9,With Family,5141.0,62.9,Moderate,3.26
789,10.4,6.0,5.2,0.8,0.4,Dormitory,9230.0,9.5,Low,3.26
790,1.3,8.8,3.8,1.6,3.5,With Family,6854.0,64.8,High,3.26
791,1.7,7.8,5.9,2.4,1.0,Dormitory,9236.0,81.7,Moderate,3.26
792,8.7,5.1,7.1,2.3,1.0,Dormitory,8736.0,54.5,Moderate,3.26
793,10.9,3.1,2.1,0.9,1.6,Dormitory,9960.0,3.8,Moderate,3.27
794,2.1,4.0,2.7,0.7,3.0,With Family,5442.0,84.7,Low,3.27
795,5.7,8.3,4.7,4.8,2.4,Dormitory,5897.0,57.5,High,3.27
796,6.2,3.1,4.4,3.0,3.9,With Family,5733.0,43.9,Moderate,3.27
797,6.1,9.1,3.4,3.0,1.2,Dormitory,8474.0,1.5,Low,3.27
798,10.1,8.0,1.9,3.2,2.2,Dormitory,4043.0,15.9,Moderate,3.27
799,4.1,7.4,3.6,0.0,3.2,With Family,5489.0,80.3,High,3.27
800,6.8,7.2,2.0,0.8,2.4,Dormitory,7818.0,35.4,Moderate,3.27
801,3.2,8.7,2.7,3.8,0.7,With Family,9143.0,15.5,High,3.27
802,5.5,9.2,1.2,4.3,1.5,With Family,1944.0,37.7,Moderate,3.27
803,11.3,8.0,3.8,0.9,0.7,With Family,3078.0,59.0,High,3.27
804,6.6,6.3,3.5,0.2,1.1,Dormitory,9102.0,57.2,Moderate,3.27
805,11.7,7.9,6.5,2.8,1.1,Dormitory,3925.0,54.5,Moderate,3.27
806,5.8,6.2,2.7,1.8,3.6,With Family,4406.0,62.3,High,3.27
807,8.3,7.0,5.8,2.9,2.8,With Family,2756.0,35.1,Low,3.27
808,5.1,4.6,3.6,2.5,1.6,With Family,8789.0,27.2,Moderate,3.27
809,8.5,8.0,5.5,0.6,2.3,With Family,2959.0,48.9,Low,3.28
810,4.3,5.9,3.9,4.9,1.8,Dormitory,3358.0,96.1,Moderate,3.28
811,12.6,4.6,5.5,2.5,0.7,Dormitory,5121.0,52.6,Moderate,3.28
812,2.3,9.2,5.5,4.8,2.7,Dormitory,9142.0,25.3,Moderate,3.28
813,7.0,6.9,2.1,2.5,2.3,With Family,4563.0,5.5,Low,3.28
814,3.6,5.6,0.7,0.6,1.5,Dormitory,8232.0,77.9,Moderate,3.28
815,2.9,9.3,1.7,2.6,0.8,Dormitory,3025.0,90.8,Low,3.28
816,7.2,6.5,2.7,0.4,3.6,Dormitory,8801.0,0.2,Low,3.28
817,6.7,5.6,5.2,2.3,0.7,With Family,7304.0,65.6,High,3.28
818,8.9,6.8,1.9,4.1,1.1,Dormitory,1763.0,89.2,High,3.28
819,4.2,7.5,1.6,1.3,1.8,With Family,9165.0,3.3,Moderate,3.28
820,6.3,9.5,1.1,1.7,1.0,Dormitory,3985.0,82.0,High,3.28
821,4.3,7.5,5.1,1.8,3.9,With Family,8933.0,5.9,Moderate,3.28
822,12.5,9.0,0.9,2.4,1.3,Dormitory,1776.0,44.9,High,3.29
823,7.0,8.2,5.7,4.4,3.6,Dormitory,8119.0,23.0,High,3.29
824,6.2,8.8,4.6,0.1,1.6,Dormitory,6305.0,61.8,Low,3.29
825,7.2,7.9,6.2,1.5,2.8,Dormitory,3662.0,92.4,Moderate,3.29
826,5.4,9.1,5.0,2.7,3.7,Dormitory,2045.0,78.3,Low,3.29
827,13.0,3.5,5.9,3.5,2.7,Dormitory,3018.0,55.7,Moderate,3.29
828,4.6,4.9,7.2,3.9,0.8,With Family,9921.0,17.7,Low,3.29
829,9.4,5.8,4.1,3.4,3.1,Dormitory,6028.0,40.3,High,3.29
830,2.6,4.4,4.5,2.3,2.0,With Family,9922.0,64.7,High,3.29
831,6.1,4.7,2.4,2.7,2.0,With Family,3007.0,93.4,High,3.3
832,5.5,8.7,0.5,4.1,2.0,With Family,5698.0,12.6,High,3.3
833,5.9,8.8,4.7,4.7,0.7,Dormitory,4607.0,92.5,High,3.3
834,2.5,4.6,2.4,0.1,2.1,With Family,9993.0,72.7,High,3.3
835,6.1,7.4,6.9,2.4,0.8,Dormitory,7627.0,77.0,Moderate,3.3
836,5.4,4.7,6.3,3.3,2.1,Dormitory,7665.0,97.6,High,3.3
837,6.7,8.7,7.7,2.8,3.1,With Family,4680.0,50.1,Moderate,3.3
838,12.3,6.4,6.7,0.5,2.9,Dormitory,3719.0,71.8,Moderate,3.3
839,11.8,5.0,2.3,2.3,3.6,Dormitory,3265.0,33.4,Moderate,3.3
840,12.0,4.6,7.3,4.5,1.5,Dormitory,1745.0,92.4,Moderate,3.3
841,12.5,3.3,6.6,0.9,3.9,Dormitory,9576.0,3.8,Moderate,3.3
842,10.7,8.5,5.1,1.9,3.1,Dormitory,8293.0,2.1,High,3.3
843,3.7,3.8,0.9,3.3,2.5,Dormitory,6454.0,92.4,High,3.3
844,7.9,6.9,7.1,3.8,2.9,Dormitory,3440.0,85.4,Moderate,3.3
845,5.6,8.6,1.2,0.2,2.0,Dormitory,9338.0,41.7,High,3.3
846,11.5,7.3,1.4,0.1,1.8,With Family,4575.0,22.0,High,3.3
847,9.3,5.0,3.8,2.8,0.0,Dormitory,7296.0,73.4,High,3.31
848,7.0,6.6,0.9,0.9,1.0,With Family,9173.0,12.8,High,3.31
849,7.2,8.3,5.6,2.0,3.2,With Family,3395.0,73.1,High,3.31
850,2.9,6.4,2.4,2.9,0.9,With Family,9705.0,20.6,Moderate,3.31
851,8.7,5.7,1.0,1.1,0.2,Dormitory,4806.0,56.4,Low,3.31
852,6.7,3.6,0.8,4.1,0.8,With Family,1508.0,86.1,Moderate,3.31
853,13.8,3.3,0.2,4.6,2.2,Dormitory,4212.0,7.9,High,3.31
854,4.2,9.8,4.3,2.7,3.2,With Family,7247.0,26.3,High,3.31
855,9.5,9.1,0.4,2.1,1.7,Dormitory,1514.0,75.3,High,3.31
856,4.3,3.6,7.1,3.4,3.3,Dormitory,7197.0,75.2,Low,3.31
857,4.0,5.1,5.9,4.6,3.0,Dormitory,7023.0,77.3,Moderate,3.31
858,2.6,3.5,4.7,4.9,0.4,With Family,6333.0,93.7,Moderate,3.31
859,11.1,4.2,4.8,2.6,1.5,With Family,4265.0,45.3,Moderate,3.31
860,11.2,5.9,0.9,2.8,1.6,Dormitory,7265.0,6.3,High,3.31
861,10.2,5.4,6.4,3.9,0.8,With Family,4886.0,41.3,Moderate,3.31
862,1.1,7.2,7.2,3.8,1.4,With Family,4927.0,97.1,Low,3.32
863,7.3,3.9,4.6,0.3,3.8,Dormitory,9401.0,44.9,Moderate,3.32
864,4.7,8.3,7.6,1.5,3.9,With Family,5022.0,71.6,Moderate,3.32
865,7.2,3.2,2.4,4.3,1.7,Dormitory,5634.0,62.8,Moderate,3.32
866,6.4,6.8,0.3,1.0,3.3,Dormitory,6049.0,24.2,Low,3.32
867,3.2,3.2,7.6,4.4,3.2,Dormitory,7084.0,86.6,Low,3.32
868,12.7,8.5,5.9,0.5,2.7,Dormitory,6033.0,15.1,Moderate,3.32
869,9.3,7.9,7.4,0.1,3.8,Dormitory,5170.0,91.8,High,3.32
870,8.4,6.0,6.2,4.6,2.4,With Family,5162.0,22.3,Moderate,3.32
871,2.2,7.6,4.7,4.5,0.7,Dormitory,9750.0,74.8,High,3.32
872,6.7,8.9,0.0,3.7,0.9,Dormitory,5796.0,21.6,Moderate,3.32
873,7.8,7.4,0.6,4.3,0.3,With Family,3409.0,28.1,Moderate,3.32
874,10.0,8.8,7.4,2.6,0.5,Dormitory,9728.0,30.4,High,3.33
875,5.6,5.0,2.7,4.3,3.2,Dormitory,5209.0,66.5,Moderate,3.33
876,7.8,7.8,1.7,0.6,1.3,Dormitory,3231.0,71.2,Low,3.33
877,8.9,8.6,1.4,1.7,1.0,With Family,3478.0,49.1,High,3.33
878,8.1,6.2,1.8,3.0,1.0,Dormitory,8896.0,31.6,High,3.33
879,7.6,8.2,0.6,4.6,2.5,Dormitory,6043.0,18.4,High,3.33
880,12.6,9.9,6.6,0.0,1.9,Dormitory,2981.0,89.8,High,3.33
881,8.5,9.9,6.0,2.2,2.4,Dormitory,6431.0,16.7,Low,3.33
882,12.3,5.0,6.6,0.0,3.3,With Family,2095.0,55.6,Low,3.33
883,3.7,5.3,2.4,2.2,2.6,With Family,5216.0,49.6,Low,3.33
884,8.3,3.9,6.8,2.2,2.2,With Family,7677.0,65.2,High,3.33
885,13.2,3.5,7.6,2.9,1.1,Dormitory,6015.0,41.5,Low,3.33
886,8.6,6.9,4.3,0.8,2.1,Dormitory,5847.0,53.7,Low,3.34
887,12.4,4.4,4.0,2.2,2.9,Dormitory,5061.0,29.6,Moderate,3.34
888,8.6,8.9,5.3,1.5,3.2,Dormitory,2705.0,85.1,Moderate,3.34
889,6.5,3.1,6.5,1.2,3.6,Dormitory,9119.0,75.4,Moderate,3.34
890,11.4,5.5,6.0,3.4,0.6,Dormitory,6684.0,59.7,High,3.34
891,2.6,6.2,6.1,3.9,1.7,Dormitory,8878.0,66.0,Low,3.34
892,6.0,5.0,7.6,4.7,1.7,Dormitory,9680.0,31.7,Low,3.34
893,4.4,8.5,1.6,2.5,0.9,With Family,2847.0,64.0,Low,3.34
894,9.5,8.1,1.4,0.4,1.7,Dormitory,7660.0,37.3,High,3.34
895,10.6,4.7,6.3,0.2,0.6,Dormitory,9332.0,42.0,Low,3.34
896,12.3,7.6,5.1,0.4,3.0,With Family,3087.0,3.1,Low,3.34
897,1.1,7.3,1.5,2.6,3.4,Dormitory,6376.0,84.2,Moderate,3.34
898,5.7,4.3,7.6,2.3,3.1,With Family,6607.0,74.6,Moderate,3.34
899,11.2,4.3,1.3,3.3,0.9,With Family,3335.0,11.4,Low,3.34
900,3.5,7.4,5.2,0.1,0.8,With Family,7725.0,85.4,Moderate,3.34
901,9.6,9.6,4.7,0.7,3.4,Dormitory,5142.0,54.2,High,3.34
902,1.2,6.4,1.5,3.8,4.0,Dormitory,4915.0,81.2,Moderate,3.34
903,9.6,4.5,3.6,1.4,3.5,Dormitory,8614.0,13.6,Moderate,3.35
904,10.7,8.3,3.4,3.1,2.3,Dormitory,2759.0,25.5,Low,3.35
905,3.1,10.0,1.3,1.1,2.8,With Family,1879.0,73.6,Low,3.35
906,3.5,3.7,1.8,4.6,3.4,With Family,2848.0,83.7,Moderate,3.35
907,10.8,9.8,0.8,0.5,1.6,Dormitory,7887.0,1.0,High,3.35
908,12.4,7.9,6.1,4.2,0.0,With Family,2235.0,40.0,Moderate,3.35
909,3.5,6.1,2.6,3.4,2.2,Dormitory,5140.0,94.9,Moderate,3.35
910,5.1,8.2,7.5,0.2,3.4,With Family,8705.0,68.1,High,3.35
911,8.7,6.9,0.9,3.3,1.6,With Family,4628.0,22.5,High,3.35
912,10.2,8.2,3.6,0.4,1.2,With Family,7694.0,16.5,High,3.35
913,7.5,9.8,0.6,0.1,2.4,Dormitory,3146.0,90.6,High,3.35
914,3.5,7.6,3.6,0.9,3.9,With Family,4478.0,59.8,Low,3.36
915,11.7,7.8,4.8,0.9,0.9,Dormitory,8121.0,37.4,High,3.36
916,4.9,10.0,2.7,2.0,3.0,Dormitory,2354.0,75.7,Low,3.36
917,4.9,3.0,4.5,4.8,0.6,Dormitory,8744.0,57.6,Low,3.36
918,6.6,7.3,1.4,3.8,1.2,With Family,2029.0,62.2,Moderate,3.36
919,10.6,5.2,6.8,1.7,2.9,With Family,2645.0,72.7,Moderate,3.36
920,12.9,4.1,7.4,0.9,3.2,Dormitory,7087.0,28.2,Low,3.36
921,9.7,6.4,2.5,2.7,2.5,With Family,6674.0,3.5,High,3.36
922,4.5,7.8,2.7,0.2,1.6,Dormitory,9800.0,36.5,Low,3.36
923,9.3,8.9,5.6,1.2,0.3,With Family,7229.0,24.3,Moderate,3.36
924,10.5,7.2,6.2,1.9,2.3,Dormitory,4540.0,45.4,Low,3.36
925,2.6,5.2,1.5,2.4,2.0,With Family,4691.0,90.2,Moderate,3.36
926,8.0,4.2,0.1,0.6,1.6,Dormitory,6645.0,45.3,Low,3.36
927,7.4,8.6,3.5,4.4,2.3,Dormitory,4311.0,46.1,Moderate,3.37
928,7.6,7.5,4.8,2.3,3.3,With Family,1564.0,76.7,Moderate,3.37
929,3.0,8.4,4.1,3.2,2.9,With Family,4724.0,48.3,Low,3.37
930,5.8,7.9,2.8,4.4,1.9,With Family,2109.0,46.7,Low,3.37
931,13.4,6.7,0.6,4.4,3.7,Dormitory,2016.0,10.7,High,3.37
932,11.3,7.3,2.4,4.2,2.0,Dormitory,2655.0,54.1,High,3.37
933,10.4,7.4,5.1,1.4,3.1,Dormitory,7452.0,16.2,Moderate,3.37
934,10.3,9.7,6.3,0.9,0.1,With Family,6626.0,47.3,High,3.37
935,6.4,4.3,0.9,2.0,1.3,With Family,5380.0,79.3,High,3.37
936,3.1,8.9,3.3,3.8,3.2,Dormitory,6495.0,55.5,Moderate,3.37
937,7.5,4.2,4.1,0.3,1.2,With Family,7058.0,53.1,Low,3.37
938,4.2,9.2,6.8,4.9,3.0,With Family,3419.0,91.7,High,3.37
939,3.0,7.9,1.8,2.3,2.0,With Family,1553.0,92.1,Low,3.37
940,7.5,7.1,1.6,2.0,2.0,Dormitory,7226.0,32.7,Moderate,3.37
941,4.2,6.7,0.8,1.2,3.2,With Family,2490.0,89.2,Moderate,3.38
942,3.6,8.1,2.4,4.8,1.5,With Family,4058.0,56.6,Moderate,3.38
943,8.9,7.0,7.0,2.0,2.8,With Family,3895.0,46.7,Low,3.38
944,3.1,9.5,4.4,4.8,0.1,With Family,8859.0,36.2,High,3.38
945,6.8,8.1,7.4,1.2,3.3,Dormitory,9378.0,25.7,Low,3.38
946,7.3,9.3,5.6,1.7,1.4,With Family,6855.0,50.9,High,3.38
947,2.2,7.1,0.2,2.4,3.5,With Family,2414.0,83.1,Moderate,3.38
948,4.4,9.4,6.2,4.0,1.7,With Family,3359.0,62.4,Low,3.38
949,11.6,7.2,3.2,4.2,1.2,With Family,2459.0,21.0,Moderate,3.38
950,4.2,3.8,0.9,0.7,2.9,Dormitory,7868.0,60.8,Low,3.38
951,13.5,4.2,2.2,0.6,0.7,Dormitory,3898.0,70.4,Moderate,3.38
952,13.4,4.2,5.1,0.0,2.6,With Family,3257.0,59.9,Moderate,3.38
953,9.4,8.5,4.7,1.9,0.1,With Family,5522.0,18.6,Low,3.38
954,8.6,8.0,0.6,0.9,2.7,Dormitory,7672.0,27.1,High,3.38
